scope,profileId,actionId,actionName,stageIndex,stageClips,notifyId,type,stageRelativeTimeSeconds,sourceDurationSeconds,particleEnabled,skillEffectId,assetReferences,particleCue,sourceLoaByteOffset,sourceJsonLine,rawPayloadMatchesLoa,resolutionStatus
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,1,Att_Battle_28_02,action-4219912/stage-001/notify-008,PlayParticleEffect,1.0,0.0,True,,ParticleSystem:FX_CM_02.Light.Par_MP_Light_05_L,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'FX_CM_02.Light.Par_MP_Light_05_L'"",""attachment"":{""mode"":""SNAPSHOT_ROOT"",""sourceAnchorNames"":[],""runtimeAnchors"":[],""runtimeAnchorSlotIds"":[],""runtimeAnchorSlotId"":""root"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""EXACT_ROOT_SNAPSHOT"",""sourceSelectorByteOffset"":null},""localTransform"":{""sourcePositionUeUnits"":[275.0,0.0,200.0],""position"":[2.75,2.0,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.0,1.0,1.0]},""sourceTransformByteOffset"":387,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":475,""parameterOverrides"":[{""sourceIndex"":0,""name"":""Spawn"",""sourceTypeCode"":1,""sourceRecordByteOffset"":479,""type"":""scalar"",""scalarValue"":0.0,""sourceValueByteOffset"":493},{""sourceIndex"":1,""name"":""Lifetime"",""sourceTypeCode"":1,""sourceRecordByteOffset"":558,""type"":""scalar"",""scalarValue"":0.800000011920929,""sourceValueByteOffset"":575},{""sourceIndex"":2,""name"":""Location"",""sourceTypeCode"":3,""sourceRecordByteOffset"":640,""type"":""vector"",""vectorValue"":[1.0,1.0,1.0],""sourceValueByteOffset"":665},{""sourceIndex"":3,""name"":""Size"",""sourceTypeCode"":3,""sourceRecordByteOffset"":722,""type"":""vector"",""vectorValue"":[600.0,100.0,100.0],""sourceValueByteOffset"":743},{""sourceIndex"":4,""name"":""Color"",""sourceTypeCode"":3,""sourceRecordByteOffset"":800,""type"":""vector"",""vectorValue"":[5.0,1.0,1.0],""sourceValueByteOffset"":822},{""sourceIndex"":5,""name"":""Alpha"",""sourceTypeCode"":1,""sourceRecordByteOffset"":879,""type"":""scalar"",""scalarValue"":1.0,""sourceValueByteOffset"":893}]}",467972,34602,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-000,Anim,0.0,2.6666669845581055,,,,,469250,34659,True,SOURCE_CLIP_EXPLICIT
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-001,HidePawn,0.0,2.666599988937378,,,,,469542,34686,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-002,AKEvent,0.05000000074505806,2.503129005432129,,,AkEvent:S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack09_Shot2,,469670,34708,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-003,Effect,0.20999999344348907,0.10000000149011612,,41600007,,,469881,34737,True,TIMING_ONLY
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-004,PlayParticleEffect,0.2113099992275238,0.0,True,,ParticleSystem:FX_CM_02.Light.Par_MP_Light_05_L,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'FX_CM_02.Light.Par_MP_Light_05_L'"",""attachment"":{""mode"":""SNAPSHOT_ROOT"",""sourceAnchorNames"":[],""runtimeAnchors"":[],""runtimeAnchorSlotIds"":[],""runtimeAnchorSlotId"":""root"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""EXACT_ROOT_SNAPSHOT"",""sourceSelectorByteOffset"":null},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,150.0],""position"":[0.0,1.5,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.0,1.0,1.0]},""sourceTransformByteOffset"":387,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":475,""parameterOverrides"":[{""sourceIndex"":0,""name"":""Spawn"",""sourceTypeCode"":1,""sourceRecordByteOffset"":479,""type"":""scalar"",""scalarValue"":0.0,""sourceValueByteOffset"":493},{""sourceIndex"":1,""name"":""Lifetime"",""sourceTypeCode"":1,""sourceRecordByteOffset"":558,""type"":""scalar"",""scalarValue"":0.800000011920929,""sourceValueByteOffset"":575},{""sourceIndex"":2,""name"":""Location"",""sourceTypeCode"":3,""sourceRecordByteOffset"":640,""type"":""vector"",""vectorValue"":[1.0,1.0,1.0],""sourceValueByteOffset"":665},{""sourceIndex"":3,""name"":""Size"",""sourceTypeCode"":3,""sourceRecordByteOffset"":722,""type"":""vector"",""vectorValue"":[450.0,100.0,100.0],""sourceValueByteOffset"":743},{""sourceIndex"":4,""name"":""Color"",""sourceTypeCode"":3,""sourceRecordByteOffset"":800,""type"":""vector"",""vectorValue"":[3.0,1.0,1.0],""sourceValueByteOffset"":822},{""sourceIndex"":5,""name"":""Alpha"",""sourceTypeCode"":1,""sourceRecordByteOffset"":879,""type"":""scalar"",""scalarValue"":1.5,""sourceValueByteOffset"":893}]}",470031,34756,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-005,PlayParticleEffect,0.21307499706745148,0.0,True,,ParticleSystem:fx_mn_rpct_07_v.Par_V_RPCT_jump_Exp_01_LOC_INT,"{""schema"":""lostark.cef-play-particle-effect-header"",""version"":2,""enabled"":true,""sourceByteOffset"":47,""sourceByteValue"":1,""particleDataDecoded"":true,""sourceParticleSystem"":""ParticleSystem'fx_mn_rpct_07_v.Par_V_RPCT_jump_Exp_01_LOC_INT'"",""attachment"":{""mode"":""SNAPSHOT_ROOT"",""sourceAnchorNames"":[],""runtimeAnchors"":[],""runtimeAnchorSlotIds"":[],""runtimeAnchorSlotId"":""root"",""runtimeBoneName"":"""",""socketLocalTransform"":{""position"":[0.0,0.0,0.0],""rotationDegrees"":[0.0,0.0,0.0],""scale"":[1.0,1.0,1.0]},""runtimeResolutionStatus"":""EXACT_ROOT_SNAPSHOT"",""sourceSelectorByteOffset"":null},""localTransform"":{""sourcePositionUeUnits"":[0.0,0.0,5.0],""position"":[0.0,0.05,-0.0],""rotationDegrees"":[0.0,0.0,-0.0],""scale"":[1.0,1.0,1.0]},""sourceTransformByteOffset"":395,""parameterOverridesDecoded"":true,""sourceParameterCountByteOffset"":483,""parameterOverrides"":[]}",471089,34792,True,SOURCE_ASSET_EXPLICIT
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-006,ViewShake,0.21307499706745148,0.0,,,,,471676,34821,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,2,Att_Battle_28_03,action-4219912/stage-002/notify-007,EmitTriggerSignal,2.4000000953674316,0.0,,,,,471937,34845,True,TIMING_OR_STATE_ONLY
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,3,Att_Battle_28_03,action-4219912/stage-003/notify-000,Anim,0.0,2.6666669845581055,,,,,472631,34888,True,SOURCE_CLIP_EXPLICIT
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,3,Att_Battle_28_03,action-4219912/stage-003/notify-001,HidePawn,0.0,2.666599988937378,,,,,472923,34915,True,SOURCE_PARAMETERS_SERIALIZED
requested_core,MN_RPCT_07,4219912,쿠크세이튼_군단장 시그니쳐 스킬,3,Att_Battle_28_03,action-4219912/stage-003/notify-002,AKEvent,0.05000000074505806,2.503129005432129,,,AkEvent:S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack09_Shot2,,473051,34937,True,SOURCE_ASSET_EXPLICIT
